Category,Module_Name,File_Name,Role,File_Size_Bytes,Standardized_Path,Original_Source_Path
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,ISO 8676 - M10 x 1 x 60 - ISO.ipt,Part,189952,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\ISO 8676 - M10 x 1 x 60 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M10 x 1 x 60 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,ISO 8676 - M10 x 1 x 80 - ISO.ipt,Part,188928,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\ISO 8676 - M10 x 1 x 80 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M10 x 1 x 80 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,ISO 8676 - M16 x 1.5 x 100 - ISO.ipt,Part,189952,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\ISO 8676 - M16 x 1.5 x 100 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M16 x 1.5 x 100 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,ISO 8676 - M16 x 1.5 x 90 - ISO.ipt,Part,190464,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\ISO 8676 - M16 x 1.5 x 90 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M16 x 1.5 x 90 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,ISO 8676 - M8 x 1 x 45 - ISO.ipt,Part,190464,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\ISO 8676 - M8 x 1 x 45 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\nano bubble\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M8 x 1 x 45 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,ISO 8676 - M8 x 1 x 50 - ISO.ipt,Part,189952,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\ISO 8676 - M8 x 1 x 50 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\LOC TONG LAP RAP\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M8 x 1 x 50 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,ISO 8676 - M8 x 1 x 55 - ISO.ipt,Part,189952,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\ISO 8676 - M8 x 1 x 55 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M8 x 1 x 55 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,lap mat bich van dien 76.iam,Assembly,236032,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\lap mat bich van dien 76.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\bon frp 4272\lap mat bich van dien 76.iam
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,MAT BICH nhua 76.ipt,Part,369152,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\MAT BICH nhua 76.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MAT BICH nhua 76.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,Motorized_Butterfly_Valve_DN65_Flanged.iam,Main Assembly,236032,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\Motorized_Butterfly_Valve_DN65_Flanged.iam,Origin Created in Module
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,TAY VAN BUOM.ipt,Part,168960,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\TAY VAN BUOM.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\TAY VAN BUOM.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,than van 76.ipt,Part,166912,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\than van 76.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\001 NUOC THAI\6M3 LONG HAU\than van 76.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,van buom 76.iam,Assembly,116736,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\van buom 76.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van buom dien 76\van buom 76.iam
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,VAN DIEN 76.iam,Assembly,137728,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\VAN DIEN 76.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van buom dien 76\VAN DIEN 76.iam
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN65_Flanged,đau dien kosaplus KE005.ipt,Part,268288,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN65_Flanged\đau dien kosaplus KE005.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van buom dien 76\đau dien kosaplus KE005.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80,Motorized_Butterfly_Valve_DN80.iam,Main Assembly,128000,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80\Motorized_Butterfly_Valve_DN80.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van buom dien 90\Motorized_Butterfly_Valve_DN80.iam
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80,than van 90.ipt,Part,174592,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80\than van 90.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van buom dien 90\than van 90.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80,van dien 90.iam,Assembly,128000,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80\van dien 90.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van buom dien 90\van dien 90.iam
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80,đau dien kosaplus KE006.ipt,Part,264704,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80\đau dien kosaplus KE006.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van bi dien\đau dien kosaplus KE006.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 4017 - M12 x 25DIN EN A2-70 (ST_STL).ipt,Part,193024,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 4017 - M12 x 25DIN EN A2-70 (ST_STL).ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\RO CONTAINER\ISO CONTAINER - 1AAA  - (HICUBE) 40' (12m)\ISO 4017 - M12 x 25DIN EN A2-70 (ST_STL).ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 4017 - M16 x 100 - ISO.ipt,Part,190464,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 4017 - M16 x 100 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 4017(1)\ISO 4017 - M16 x 100 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 4017 - M16 x 60 - ISO.ipt,Part,192512,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 4017 - M16 x 60 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 4017(1)\ISO 4017 - M16 x 60 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 4032 - M12DIN EN A2-70 (ST_STL).ipt,Part,163840,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 4032 - M12DIN EN A2-70 (ST_STL).ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\RO CONTAINER\ISO CONTAINER - 1AAA  - (HICUBE) 40' (12m)\ISO 4032 - M12DIN EN A2-70 (ST_STL).ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 4032 - M14 - ISO.ipt,Part,163840,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 4032 - M14 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 4032(2)\ISO 4032 - M14 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 4032 - M16 - ISO.ipt,Part,164352,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 4032 - M16 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 4032(2)\ISO 4032 - M16 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 4032 - M4 - ISO.ipt,Part,162304,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 4032 - M4 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 4032(2)\ISO 4032 - M4 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 4032 - M6 - ISO.ipt,Part,165888,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 4032 - M6 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\ISO 4032 - M6 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 7089 - 12 - 140 HV(1).ipt,Part,106496,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 7089 - 12 - 140 HV(1).ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 7089\ISO 7089 - 12 - 140 HV(1).ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 7089 - 16 - 140 HV(1).ipt,Part,106496,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 7089 - 16 - 140 HV(1).ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 7089\ISO 7089 - 16 - 140 HV(1).ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 7089 - 8 - 140 HV(1).ipt,Part,106496,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 7089 - 8 - 140 HV(1).ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 7089\ISO 7089 - 8 - 140 HV(1).ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 7092 - ST 14 - 140 HV.ipt,Part,110080,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 7092 - ST 14 - 140 HV.ipt,D:\Autodesk\Inventor 2025\Content Center Files\en-US\ISO 7092\ISO 7092 - ST 14 - 140 HV.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8674 - M14 x 1.5ISO.ipt,Part,165888,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8674 - M14 x 1.5ISO.ipt,D:\TAN -DU AN\RO 8M3 BD\INVENTOR\Workgroups\NotInProject\ISO 8674 - M14 x 1.5ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M10 x 1 x 30 - ISO.ipt,Part,192512,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M10 x 1 x 30 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\THUNG SIEU LOC\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M10 x 1 x 30 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M10 x 1 x 55 - ISO.ipt,Part,190464,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M10 x 1 x 55 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\HE SIEU LOC\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M10 x 1 x 55 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M10 x 1 x 60 - ISO.ipt,Part,189952,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M10 x 1 x 60 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M10 x 1 x 60 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M10 x 1 x 80 - ISO.ipt,Part,188928,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M10 x 1 x 80 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M10 x 1 x 80 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M14 x 1.5 x 130 - ISO.ipt,Part,189440,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M14 x 1.5 x 130 - ISO.ipt,D:\TAN -DU AN\RO 8M3 BD\INVENTOR\Workgroups\NotInProject\ISO 8676 - M14 x 1.5 x 130 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M16 x 1.5 x 100 - ISO.ipt,Part,189952,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M16 x 1.5 x 100 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M16 x 1.5 x 100 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M16 x 1.5 x 90 - ISO.ipt,Part,190464,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M16 x 1.5 x 90 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M16 x 1.5 x 90 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M8 x 1 x 45 - ISO.ipt,Part,190464,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M8 x 1 x 45 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\nano bubble\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M8 x 1 x 45 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M8 x 1 x 50 - ISO.ipt,Part,189952,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M8 x 1 x 50 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\LOC TONG LAP RAP\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M8 x 1 x 50 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,ISO 8676 - M8 x 1 x 55 - ISO.ipt,Part,189952,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\ISO 8676 - M8 x 1 x 55 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M8 x 1 x 55 - ISO.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,lap mat bich van 90.iam,Assembly,505344,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\lap mat bich van 90.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\bon frp 4272\lap mat bich van 90.iam
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,MAT BICH nhua 90.ipt,Part,410112,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\MAT BICH nhua 90.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\phu kien nhua\MAT BICH nhua 90.ipt
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,Motorized_Butterfly_Valve_DN80_Flanged.iam,Main Assembly,505344,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\Motorized_Butterfly_Valve_DN80_Flanged.iam,Origin Created in Module
04_Valves_and_Actuators,Motorized_Butterfly_Valve_DN80_Flanged,van dien 90.ipt,Part,571904,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_Butterfly_Valve_DN80_Flanged\van dien 90.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\VAN DIEN\VAN DIEN 90.ipt
04_Valves_and_Actuators,Motorized_PVC_Ball_Valve_DN20_Union,dau dien van bi sunyeh T-15.ipt,Part,159744,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_PVC_Ball_Valve_DN20_Union\dau dien van bi sunyeh T-15.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\dau dien van bi sunyeh T-15.ipt
04_Valves_and_Actuators,Motorized_PVC_Ball_Valve_DN20_Union,Motorized_PVC_Ball_Valve_DN20_Union.iam,Main Assembly,271872,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_PVC_Ball_Valve_DN20_Union\Motorized_PVC_Ball_Valve_DN20_Union.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van bi racco dien 27\Motorized_PVC_Ball_Valve_DN20_Union.iam
04_Valves_and_Actuators,Motorized_PVC_Ball_Valve_DN20_Union,than van racco 27.ipt,Part,195072,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_PVC_Ball_Valve_DN20_Union\than van racco 27.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van bi racco dien 27\than van racco 27.ipt
04_Valves_and_Actuators,Motorized_PVC_Ball_Valve_DN20_Union,van bi racco dien 27.iam,Assembly,271872,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Motorized_PVC_Ball_Valve_DN20_Union\van bi racco dien 27.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\van\van bi racco dien 27\van bi racco dien 27.iam
04_Valves_and_Actuators,Plastic_Solenoid_Valve_24V_DN15,dau van dien.ipt,Part,551936,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Plastic_Solenoid_Valve_24V_DN15\dau van dien.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\RO\dau van dien.ipt
04_Valves_and_Actuators,Plastic_Solenoid_Valve_24V_DN15,lap van dien 24v 21.iam,Assembly,327168,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Plastic_Solenoid_Valve_24V_DN15\lap van dien 24v 21.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\RO\lap van dien 24v 21.iam
04_Valves_and_Actuators,Plastic_Solenoid_Valve_24V_DN15,Plastic_Solenoid_Valve_24V_DN15.iam,Main Assembly,327168,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Plastic_Solenoid_Valve_24V_DN15\Plastic_Solenoid_Valve_24V_DN15.iam,Origin Created in Module
04_Valves_and_Actuators,Plastic_Solenoid_Valve_24V_DN15,van dien 24v 21.ipt,Part,527872,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Plastic_Solenoid_Valve_24V_DN15\van dien 24v 21.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\RO\van dien 24v 21.ipt
04_Valves_and_Actuators,Pneumatic_Ball_Valve_DN25_SUS304,Co RN13-ong6-UV.ipt,Part,202752,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Pneumatic_Ball_Valve_DN25_SUS304\Co RN13-ong6-UV.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\2m3 xuong chao\Co RN13-ong6-UV.ipt
04_Valves_and_Actuators,Pneumatic_Ball_Valve_DN25_SUS304,lap LM.iam,Assembly,479232,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Pneumatic_Ball_Valve_DN25_SUS304\lap LM.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\VAN DIEN\van khi nen\lap LM.iam
04_Valves_and_Actuators,Pneumatic_Ball_Valve_DN25_SUS304,lap than van.iam,Assembly,335872,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Pneumatic_Ball_Valve_DN25_SUS304\lap than van.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\VAN DIEN\van khi nen\lap than van.iam
04_Valves_and_Actuators,Pneumatic_Ball_Valve_DN25_SUS304,lap van khi.iam,Assembly,306688,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Pneumatic_Ball_Valve_DN25_SUS304\lap van khi.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\VAN DIEN\van khi nen\lap van khi.iam
04_Valves_and_Actuators,Pneumatic_Ball_Valve_DN25_SUS304,limit switch.ipt,Part,958464,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Pneumatic_Ball_Valve_DN25_SUS304\limit switch.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\VAN DIEN\van khi nen\limit switch.ipt
04_Valves_and_Actuators,Pneumatic_Ball_Valve_DN25_SUS304,pat.ipt,Part,199168,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Pneumatic_Ball_Valve_DN25_SUS304\pat.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\VAN DIEN\van khi nen\pat.ipt
04_Valves_and_Actuators,Pneumatic_Ball_Valve_DN25_SUS304,pat_MIR3.ipt,Part,188416,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\04_Valves_and_Actuators\Pneumatic_Ball_Valve_DN25_SUS304\pat_MIR3.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\VAN DIEN\van khi nen\pat_MIR3.ipt
